Total,Year,residence,region,wealth_q,eth_hoh,elderly_hoh,sex_hoh,sex_ch,mother_edu,ch_age_cat_0_5,ch_age_cat_6_8,ch_age_cat_9_23,ch_age_cat_12_23,ch_age_cat_6_23,ch_age_cat_6_59,breastmilk,liquids_none,solids_none,excl_bf,cont_1223_bf,WAZ_WHO,HAZ_WHO,WHZ_WHO,Flag_WHO,FLAG_HAZ,FLAG_WHZ,stunting_ch,wasting_ch,overweight_ch,CHWEIGHT
Total,2000,Urban,South,Poor,Lao-Tai,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Higher,0,0,0,0,0,100,0,0,100,,,-1.051,-2.267,0.561,,No error,No error,100.0,0.0,0.0,0.9113130998554774
Total,2000,Urban,South,Poor,Lao-Tai,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Higher,0,0,0,0,0,100,0,0,100,,,-3.36,-2.031,-3.51,,No error,No error,100.0,100.0,0.0,0.9113130998554774
Total,2000,Urban,South,Richest,Lao-Tai,Elderly HoH: YES,Female,CH Sex: Female,Mother Edu: None/ECE,0,0,0,0,0,100,0,0,100,,,-2.043,-2.585,-0.723,,No error,No error,100.0,0.0,0.0,0.9113130998554774
Total,2000,Urban,South,Richest,Lao-Tai,Elderly HoH: YES,Female,CH Sex: Male,Mother Edu: None/ECE,0,0,100,100,100,100,0,0,100,,0.0,-4.235,-1.728,-4.853,,No error,No error,0.0,100.0,0.0,0.9113130998554774
Total,2000,Urban,South,Rich,Lao-Tai,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,0,0,0,0,0,100,0,0,100,,,0.051,-2.913,2.497,,No error,No error,100.0,0.0,100.0,0.9113130998554774
Total,2000,Urban,South,Richest,Lao-Tai,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,100,0,0,0,0,0,100,0,100,0.0,,-1.198,-1.673,0.603,,No error,No error,0.0,0.0,0.0,0.9113130998554774
Total,2000,Urban,South,Rich,Lao-Tai,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,0,0,0,0,0,100,0,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Urban,South,Rich,Lao-Tai,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,0,0,100,100,100,100,0,0,100,,0.0,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Urban,South,Richest,Lao-Tai,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,0,0,0,0,0,100,0,0,100,,,-0.914,-1.057,-0.402,,No error,No error,0.0,0.0,0.0,0.9113130998554774
Total,2000,Urban,South,Richest,Lao-Tai,Elderly HoH: NO,Female,CH Sex: Female,Mother Edu: Primary,0,0,0,0,0,100,0,0,100,,,-2.337,-2.45,-1.251,,No error,No error,100.0,0.0,0.0,0.9113130998554774
Total,2000,Urban,South,Richest,Lao-Tai,Elderly HoH: NO,Female,CH Sex: Female,Mother Edu: Primary,100,0,0,0,0,0,100,0,0,0.0,,-0.159,2.959,-3.219,,No error,No error,0.0,100.0,0.0,0.9113130998554774
Total,2000,Urban,South,Richest,Lao-Tai,Elderly HoH: NO,Female,CH Sex: Female,Mother Edu: Primary,0,0,0,0,0,100,0,0,100,,,-1.175,-0.651,-1.183,,No error,No error,0.0,0.0,0.0,0.9113130998554774
Total,2000,Urban,South,Richest,Lao-Tai,Elderly HoH: YES,Female,CH Sex: Male,Mother Edu: Secondary,0,0,0,0,0,100,0,0,100,,,-1.449,-3.148,0.54,,No error,No error,100.0,0.0,0.0,0.9113130998554774
Total,2000,Urban,South,Richest,Lao-Tai,Elderly HoH: YES,Male,CH Sex: Male,Mother Edu: Secondary,100,0,0,0,0,0,100,0,100,0.0,,-1.017,-2.467,1.737,,No error,No error,100.0,0.0,0.0,0.9113130998554774
Total,2000,Urban,South,Richest,Lao-Tai,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: None/ECE,0,0,0,0,0,100,0,0,100,,,-1.953,-3.057,-0.141,,No error,No error,100.0,0.0,0.0,0.9113130998554774
Total,2000,Urban,South,Richest,Lao-Tai,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: None/ECE,100,0,0,0,0,0,100,0,100,0.0,,-0.677,-0.194,-0.746,,No error,No error,0.0,0.0,0.0,0.9113130998554774
Total,2000,Urban,South,Richest,Lao-Tai,Elderly HoH: YES,Female,CH Sex: Female,Mother Edu: Primary,0,0,0,0,0,100,0,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Urban,South,Rich,Lao-Tai,Elderly HoH: YES,Female,CH Sex: Female,Mother Edu: Secondary,0,0,0,0,0,100,0,0,0,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Urban,South,Rich,Lao-Tai,Elderly HoH: YES,Female,CH Sex: Male,Mother Edu: Secondary,0,0,0,0,0,100,0,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Urban,South,Richest,Lao-Tai,Elderly HoH: YES,Male,CH Sex: Female,Mother Edu: Higher,0,0,0,0,0,100,0,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Urban,South,Poor,Lao-Tai,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,0,0,100,100,100,100,100,0,100,,100.0,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Urban,South,Richest,Lao-Tai,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,100,0,0,0,0,0,100,0,0,0.0,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Urban,South,Richest,Lao-Tai,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: Secondary,0,0,0,0,0,100,0,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Urban,South,Middle,Lao-Tai,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Higher,100,0,0,0,0,0,100,0,100,0.0,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Rural,South,Rich,Lao-Tai,Elderly HoH: YES,Male,CH Sex: Female,Mother Edu: None/ECE,0,0,0,0,0,100,100,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Rural,South,Poor,Lao-Tai,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,0,0,0,0,0,100,0,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Rural,South,Poor,Lao-Tai,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,0,0,100,100,100,100,100,0,100,,100.0,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Rural,South,Rich,Lao-Tai,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,0,0,0,0,0,100,0,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Rural,South,Rich,Lao-Tai,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,0,0,0,0,0,100,0,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Rural,South,Rich,Lao-Tai,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,0,0,100,100,100,100,100,0,100,,100.0,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Rural,South,Poorest,Lao-Tai,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,0,0,0,0,0,100,0,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Rural,South,Rich,Lao-Tai,Elderly HoH: YES,Male,CH Sex: Male,Mother Edu: Secondary,0,0,0,0,0,100,0,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Rural,South,Poor,Lao-Tai,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: None/ECE,0,100,0,0,100,100,100,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Rural,South,Rich,Lao-Tai,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,0,0,0,0,0,100,0,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Rural,South,Rich,Lao-Tai,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,0,0,0,0,0,100,0,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Rural,South,Rich,Lao-Tai,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,100,0,0,0,0,0,100,0,100,0.0,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Rural,South,Poor,Lao-Tai,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,0,0,0,0,0,100,0,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Rural,South,Poor,Lao-Tai,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,0,100,0,0,100,100,100,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Rural,South,Poor,Lao-Tai,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: None/ECE,0,0,0,0,0,100,0,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Rural,South,Rich,Lao-Tai,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: None/ECE,0,0,0,0,0,100,0,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Rural,South,Rich,Lao-Tai,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: None/ECE,0,0,100,0,100,100,100,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Rural,South,Poor,Lao-Tai,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,0,0,0,0,0,100,0,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Rural,South,Poorest,Lao-Tai,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: None/ECE,100,0,0,0,0,0,100,0,0,0.0,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Rural,South,Poorest,Lao-Tai,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,100,0,0,0,0,0,100,0,100,0.0,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Rural,South,Rich,Lao-Tai,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: None/ECE,0,0,0,0,0,100,100,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Rural,South,Rich,Lao-Tai,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,100,0,0,0,0,0,100,0,100,0.0,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Rural,South,Rich,Lao-Tai,Elderly HoH: YES,Male,CH Sex: Male,Mother Edu: None/ECE,0,100,0,0,100,100,100,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Rural,South,Poorest,Lao-Tai,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: Primary,0,0,0,0,0,100,0,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Urban,South,Richest,Lao-Tai,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Higher,0,0,0,0,0,100,0,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Urban,South,Rich,Lao-Tai,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,0,0,0,0,0,100,0,0,100,,,-2.729,-3.274,-1.157,,No error,No error,100.0,0.0,0.0,0.9113130998554774
Total,2000,Urban,South,Rich,Lao-Tai,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,0,0,0,0,0,100,0,0,100,,,-2.92,-4.091,-1.106,,No error,No error,100.0,0.0,0.0,0.9113130998554774
Total,2000,Urban,South,Richest,Lao-Tai,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: None/ECE,0,0,100,100,100,100,0,0,100,,0.0,-0.353,4.324,-3.502,,No error,No error,0.0,100.0,0.0,0.9113130998554774
Total,2000,Urban,South,Rich,Lao-Tai,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,0,0,0,0,0,100,0,0,100,,,-1.407,1.728,-3.536,,No error,No error,0.0,100.0,0.0,0.9113130998554774
Total,2000,Urban,South,Rich,Lao-Tai,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,0,0,0,0,0,100,0,0,100,,,-3.042,0.334,-4.682,,No error,No error,0.0,100.0,0.0,0.9113130998554774
Total,2000,Urban,South,Rich,Lao-Tai,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,0,0,0,0,0,100,0,0,100,,,-3.703,-0.76,-4.808,,No error,No error,0.0,100.0,0.0,0.9113130998554774
Total,2000,Urban,South,Poor,Lao-Tai,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,0,0,0,0,0,100,0,0,100,,,-1.449,1.363,-3.542,,No error,No error,0.0,100.0,0.0,0.9113130998554774
Total,2000,Urban,South,Poor,Lao-Tai,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,0,0,0,0,0,100,0,0,100,,,-2.096,0.97,-3.792,,No error,No error,0.0,100.0,0.0,0.9113130998554774
Total,2000,Urban,South,Rich,Lao-Tai,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,0,0,0,0,0,100,0,0,100,,,-1.558,0.745,-3.365,,No error,No error,0.0,100.0,0.0,0.9113130998554774
Total,2000,Urban,South,Rich,Lao-Tai,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Higher,100,0,0,0,0,0,100,0,100,0.0,,-1.188,0.782,-3.411,,No error,No error,0.0,100.0,0.0,0.9113130998554774
Total,2000,Urban,South,Richest,Lao-Tai,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,0,0,0,0,0,100,0,0,100,,,-0.391,2.139,-2.791,,No error,No error,0.0,100.0,0.0,0.9113130998554774
Total,2000,Urban,South,Middle,Lao-Tai,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Higher,0,0,0,0,0,100,0,0,100,,,-1.707,2.021,-4.1,,No error,No error,0.0,100.0,0.0,0.9113130998554774
Total,2000,Urban,South,Richest,Lao-Tai,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,0,0,100,0,100,100,100,0,100,,,-0.766,3.939,-3.274,,No error,No error,0.0,100.0,0.0,0.9113130998554774
Total,2000,Urban,South,Rich,Mon-Khmer,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,0,0,0,0,0,100,0,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Urban,South,Middle,Lao-Tai,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: Primary,0,100,0,0,100,100,100,0,100,,,-3.662,4.024,-6.736,WHZ,No error,Error flag,0.0,,,0.9113130998554774
Total,2000,Urban,South,Poorest,Mon-Khmer,Elderly HoH: YES,Male,CH Sex: Female,Mother Edu: Primary,0,0,0,0,0,100,0,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Urban,South,Poorest,Mon-Khmer,Elderly HoH: YES,Male,CH Sex: Male,Mother Edu: Primary,100,0,0,0,0,0,100,0,100,0.0,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Urban,South,Poor,Lao-Tai,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,0,0,0,0,0,100,100,0,100,,,-3.758,-0.325,-5.259,WHZ,No error,Error flag,0.0,,,0.9113130998554774
Total,2000,Urban,South,Rich,Mon-Khmer,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: None/ECE,0,0,0,0,0,100,100,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Urban,South,Poorest,Mon-Khmer,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,0,0,0,0,0,100,0,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Urban,South,Poorest,Mon-Khmer,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,0,0,0,0,0,100,0,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Urban,South,Poorest,Mon-Khmer,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,100,0,0,0,0,0,100,0,100,0.0,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Urban,South,Poor,Mon-Khmer,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,0,0,0,0,0,100,100,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Urban,South,Poor,Mon-Khmer,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: None/ECE,0,0,0,0,0,100,0,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Urban,South,Poor,Mon-Khmer,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: None/ECE,0,0,100,100,100,100,100,0,100,,100.0,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Urban,South,Poor,Mon-Khmer,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: None/ECE,0,0,0,0,0,100,100,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Urban,South,Poor,Mon-Khmer,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,100,0,0,0,0,0,0,0,100,0.0,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Urban,South,Poorest,Mon-Khmer,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,0,0,0,0,0,100,0,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Urban,South,Poorest,Mon-Khmer,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,0,100,0,0,100,100,100,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Urban,South,Poor,Mon-Khmer,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,0,0,0,0,0,100,100,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Urban,South,Poor,Mon-Khmer,Elderly HoH: YES,Male,CH Sex: Female,Mother Edu: Primary,0,0,0,0,0,100,0,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Urban,South,Poor,Mon-Khmer,Elderly HoH: YES,Male,CH Sex: Female,Mother Edu: Primary,100,0,0,0,0,0,100,0,100,0.0,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Urban,South,Middle,Mon-Khmer,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,0,0,0,0,0,100,0,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Urban,South,Rich,Mon-Khmer,Elderly HoH: YES,Male,CH Sex: Male,Mother Edu: None/ECE,0,0,0,0,0,100,0,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Urban,South,Rich,Mon-Khmer,Elderly HoH: YES,Male,CH Sex: Male,Mother Edu: Primary,0,0,0,0,0,100,0,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Urban,South,Rich,Mon-Khmer,Elderly HoH: YES,Male,CH Sex: Male,Mother Edu: Primary,0,0,100,0,100,100,100,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Urban,South,Rich,Mon-Khmer,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,0,0,0,0,0,100,0,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Urban,South,Poor,Mon-Khmer,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: None/ECE,0,100,0,0,100,100,100,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Urban,South,Poor,Mon-Khmer,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,0,0,0,0,0,100,0,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Urban,South,Poor,Mon-Khmer,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,0,100,0,0,100,100,100,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Rural,South,Poorest,Mon-Khmer,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: None/ECE,0,0,0,0,0,100,0,100,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Rural,South,Poorest,Mon-Khmer,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: None/ECE,0,0,0,0,0,100,0,100,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Rural,South,Poorest,Mon-Khmer,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,0,0,0,0,0,100,0,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Rural,South,Poorest,Mon-Khmer,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,0,0,0,0,0,100,0,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Rural,South,Poorest,Mon-Khmer,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,100,0,0,0,0,0,100,0,100,0.0,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Rural,South,Poorest,Mon-Khmer,Elderly HoH: YES,Male,CH Sex: Male,Mother Edu: Primary,0,0,0,0,0,100,100,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Rural,South,Poorest,Mon-Khmer,Elderly HoH: YES,Male,CH Sex: Male,Mother Edu: None/ECE,0,0,0,0,0,100,0,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Rural,South,Poorest,Mon-Khmer,Elderly HoH: YES,Male,CH Sex: Male,Mother Edu: None/ECE,0,0,0,0,0,100,0,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Rural,South,Poorest,Mon-Khmer,Elderly HoH: YES,Male,CH Sex: Female,Mother Edu: None/ECE,0,100,0,0,100,100,100,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Rural,South,Poorest,Mon-Khmer,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,0,0,0,0,0,100,100,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Rural,South,Rich,"Other, DK, Missing",Elderly HoH: NO,Female,CH Sex: Female,Mother Edu: None/ECE,0,100,0,0,100,100,100,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Rural,South,Poorest,Lao-Tai,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: None/ECE,0,100,0,0,100,100,100,0,0,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Rural,South,Poorest,"Other, DK, Missing",Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: None/ECE,0,0,0,0,0,100,0,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Rural,South,Poorest,"Other, DK, Missing",Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: None/ECE,100,0,0,0,0,0,100,0,100,0.0,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Rural,South,Rich,Mon-Khmer,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: None/ECE,0,0,0,0,0,100,0,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Rural,South,Rich,Mon-Khmer,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: None/ECE,0,0,0,0,0,100,0,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Rural,South,Poorest,Mon-Khmer,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: None/ECE,0,0,0,0,0,100,0,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Rural,South,Poorest,Mon-Khmer,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: None/ECE,0,0,0,0,0,100,0,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Rural,South,Poorest,Mon-Khmer,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: None/ECE,0,0,0,0,0,100,100,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Rural,South,Poorest,Mon-Khmer,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: None/ECE,0,0,0,0,0,100,0,0,0,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Rural,South,Poorest,Mon-Khmer,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: None/ECE,0,0,0,0,0,100,100,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Rural,South,Rich,Mon-Khmer,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: None/ECE,0,0,0,0,0,100,100,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Rural,South,Poorest,Mon-Khmer,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: None/ECE,0,0,0,0,0,100,0,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Rural,South,Poorest,Mon-Khmer,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: None/ECE,0,0,0,0,0,100,0,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Rural,South,Poorest,Mon-Khmer,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: None/ECE,100,0,0,0,0,0,100,0,100,0.0,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Rural,South,Poor,Mon-Khmer,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,0,0,0,0,0,100,0,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Rural,South,Poor,Mon-Khmer,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,100,0,0,0,0,0,100,0,100,0.0,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Rural,South,Poorest,Mon-Khmer,Elderly HoH: YES,Male,CH Sex: Female,Mother Edu: None/ECE,0,0,100,100,100,100,100,0,100,,100.0,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Rural,South,Poorest,Mon-Khmer,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: None/ECE,0,0,0,0,0,100,0,0,100,,,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Rural,South,Poorest,Mon-Khmer,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: None/ECE,0,0,100,100,100,100,100,0,100,,100.0,,,,,No error,No error,,,,0.9113130998554774
Total,2000,Urban,South,Poor,Lao-Tai,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,0,0,0,0,0,100,0,0,100,,,-0.361,-1.714,1.073,,No error,No error,0.0,0.0,0.0,0.9113130998554774
Total,2000,Urban,South,Poor,Lao-Tai,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,0,0,0,0,0,100,100,0,100,,,-0.102,-1.77,1.339,,No error,No error,0.0,0.0,0.0,0.9113130998554774
Total,2000,Urban,South,Middle,"Other, DK, Missing",Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,0,0,0,0,0,100,0,0,100,,,-1.91,-2.825,-0.436,,No error,No error,100.0,0.0,0.0,0.9113130998554774
Total,2000,Urban,South,Poor,"Other, DK, Missing",Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,0,0,0,0,0,100,0,0,100,,,-1.065,-2.57,0.572,,No error,No error,100.0,0.0,0.0,0.9113130998554774
Total,2000,Urban,South,Rich,"Other, DK, Missing",Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,0,0,0,0,0,100,0,0,100,,,-0.331,-5.543,4.178,,No error,No error,100.0,0.0,100.0,0.9113130998554774
Total,2000,Urban,South,Rich,"Other, DK, Missing",Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,0,0,0,0,0,100,0,0,100,,,-1.851,-5.779,1.809,,No error,No error,100.0,0.0,0.0,0.9113130998554774
Total,2000,Urban,South,Rich,"Other, DK, Missing",Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,0,0,100,100,100,100,100,0,100,,100.0,-1.413,-6.878,3.918,HAZ,Error flag,No error,,0.0,100.0,0.9113130998554774
Total,2000,Urban,South,Poor,"Other, DK, Missing",Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,0,0,0,0,0,100,0,0,100,,,-1.895,-3.42,-0.131,,No error,No error,100.0,0.0,0.0,0.9113130998554774
