Total,Year,residence,region,wealth_q,eth_hoh,elderly_hoh,sex_hoh,mother_edu,bw_less_25,bw_equal_25,bw_available,low_bw,iron_supp,wmweight,anc_3_components,inst_delivery,early_bf,anc_4_visits,caesarean_del,health_check_after_birth,pnc_2_days,pnc_health_provider,pnc_mother
Total,2017,Urban,Central,Richest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: None/ECE,1.0,0.0,1,75.81967213114754,100.0,0.7870742153418303,0.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0
Total,2017,Urban,Central,Richest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Higher,0.0,0.0,1,8.02927927927928,100.0,0.7870742153418303,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Urban,Central,Richest,Lao-Tai,Elderly HoH: YES,Male,Mother Edu: Secondary,0.0,0.0,1,8.02927927927928,100.0,0.6654004637390102,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0
Total,2017,Urban,Central,Richest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Secondary,0.0,0.0,1,8.02927927927928,0.0,0.6654004637390102,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0
Total,2017,Urban,Central,Richest,Lao-Tai,Elderly HoH: YES,Male,Mother Edu: Secondary,0.0,0.0,1,8.02927927927928,0.0,0.6654004637390102,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Urban,Central,Richest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Higher,0.0,0.0,1,8.02927927927928,100.0,0.6654004637390102,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Urban,Central,Middle,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Secondary,0.0,0.0,1,8.02927927927928,0.0,0.4818693511870879,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Urban,Central,Richest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Secondary,0.0,0.0,1,8.02927927927928,100.0,0.4818693511870879,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Urban,Central,Poor,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Primary,1.0,0.0,1,8.02927927927928,0.0,0.4818693511870879,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Urban,Central,Middle,Lao-Tai,Elderly HoH: YES,Male,Mother Edu: Secondary,0.0,1.0,1,8.02927927927928,0.0,0.4818693511870879,0.0,100.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Urban,Central,Middle,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,8.02927927927928,0.0,0.4818693511870879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
Total,2017,Urban,Central,Middle,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Secondary,0.0,0.0,1,8.02927927927928,0.0,0.4818693511870879,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Urban,Central,Middle,Lao-Tai,Elderly HoH: NO,Female,Mother Edu: Primary,0.0,0.0,1,8.02927927927928,0.0,0.4818693511870879,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Urban,Central,Richest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Primary,1.0,0.0,1,8.02927927927928,0.0,0.6257463986886548,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Urban,Central,Richest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Higher,0.0,0.0,1,8.02927927927928,0.0,0.6257463986886548,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Urban,Central,Rich,Lao-Tai,Elderly HoH: NO,Female,Mother Edu: Secondary,0.0,0.0,1,8.02927927927928,0.0,0.6257463986886548,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Urban,Central,Richest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Secondary,0.0,0.0,1,8.02927927927928,0.0,0.5601461906496701,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Urban,Central,Rich,Lao-Tai,Elderly HoH: NO,Female,Mother Edu: Secondary,0.0,0.0,1,8.02927927927928,0.0,0.5601461906496701,0.0,100.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Urban,Central,Rich,Lao-Tai,Elderly HoH: YES,Male,Mother Edu: Secondary,0.0,0.0,1,8.02927927927928,0.0,0.5601461906496701,100.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0
Total,2017,Urban,Central,Poor,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: None/ECE,0.0,0.0,1,8.02927927927928,0.0,0.5601461906496701,0.0,100.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Urban,Central,Richest,Hmong-Mien,Elderly HoH: NO,Male,Mother Edu: Secondary,0.0,0.0,1,8.02927927927928,100.0,0.5601461906496701,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Urban,Central,Richest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Secondary,0.0,0.0,1,8.02927927927928,0.0,0.5601461906496701,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0
Total,2017,Urban,Central,Rich,Hmong-Mien,Elderly HoH: NO,Male,Mother Edu: Primary,0.0,0.0,1,8.02927927927928,0.0,1.0017195532369731,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Urban,Central,Richest,Lao-Tai,Elderly HoH: YES,Male,Mother Edu: Secondary,0.0,0.0,1,8.02927927927928,100.0,1.0017195532369731,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Urban,Central,Richest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Secondary,0.0,0.0,1,8.02927927927928,0.0,1.0017195532369731,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Urban,Central,Richest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Secondary,0.0,0.0,1,8.02927927927928,100.0,1.0017195532369731,0.0,100.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Urban,Central,Richest,Lao-Tai,Elderly HoH: YES,Male,Mother Edu: Secondary,0.0,0.0,1,8.02927927927928,0.0,1.0017195532369731,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Urban,Central,Richest,Lao-Tai,Elderly HoH: NO,Female,Mother Edu: Secondary,0.0,0.0,1,8.02927927927928,100.0,0.6618660872920495,100.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Urban,Central,Richest,Lao-Tai,Elderly HoH: YES,Male,Mother Edu: Secondary,0.0,0.0,1,8.02927927927928,0.0,0.6618660872920495,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Urban,Central,Richest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Secondary,0.0,0.0,1,8.02927927927928,0.0,0.8903432174120062,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Urban,Central,Rich,Hmong-Mien,Elderly HoH: NO,Male,Mother Edu: None/ECE,0.0,0.0,1,8.02927927927928,0.0,0.8903432174120062,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
Total,2017,Urban,Central,Middle,Hmong-Mien,Elderly HoH: NO,Male,Mother Edu: None/ECE,0.0,0.0,1,8.02927927927928,0.0,0.8903432174120062,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Urban,Central,Rich,Hmong-Mien,Elderly HoH: NO,Male,Mother Edu: Secondary,0.0,0.0,1,8.02927927927928,100.0,0.8903432174120062,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Urban,Central,Richest,Lao-Tai,Elderly HoH: YES,Male,Mother Edu: Higher,0.0,0.0,1,8.02927927927928,0.0,0.8903432174120062,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Rural,Central,Middle,Hmong-Mien,Elderly HoH: NO,Male,Mother Edu: Primary,0.0,0.0,1,8.02927927927928,0.0,1.04735467207927,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Rural,Central,Middle,Hmong-Mien,Elderly HoH: NO,Male,Mother Edu: Secondary,0.0,0.0,1,1.079136690647482,0.0,1.04735467207927,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Rural,Central,Rich,Hmong-Mien,Elderly HoH: NO,Male,Mother Edu: Primary,0.0,0.0,1,8.02927927927928,0.0,1.04735467207927,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Rural,Central,Poor,Hmong-Mien,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,25.0,0.0,1.04735467207927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
Total,2017,Rural,Central,Middle,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Primary,0.0,0.0,1,8.02927927927928,0.0,1.04735467207927,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Urban,Central,Middle,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Secondary,0.0,0.0,1,8.02927927927928,0.0,0.3733947259422815,0.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0
Total,2017,Urban,Central,Poor,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: Primary,0.0,1.0,1,8.02927927927928,0.0,0.3733947259422815,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Rural,Central,Poorest,Hmong-Mien,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,1.079136690647482,0.0,0.6779179373017223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
Total,2017,Rural,Central,Poorest,Hmong-Mien,Elderly HoH: NO,Male,Mother Edu: Primary,,,0,8.02927927927928,0.0,0.6779179373017223,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0
Total,2017,Rural,Central,Poorest,Hmong-Mien,Elderly HoH: NO,Male,Mother Edu: Primary,,,0,1.079136690647482,0.0,0.6779179373017223,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0
Total,2017,Rural,Central,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: Primary,,,0,8.02927927927928,0.0,0.6779179373017223,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0
Total,2017,Rural,Central,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: Primary,,,0,75.81967213114754,0.0,0.6779179373017223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
Total,2017,Rural,Central,Poor,Mon-Khmer,Elderly HoH: YES,Male,Mother Edu: Primary,,,0,8.02927927927928,0.0,0.6779179373017223,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0
Total,2017,Rural,Central,Richest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Higher,0.0,0.0,1,8.02927927927928,0.0,1.2693836392471356,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Rural,Central,Middle,Lao-Tai,Elderly HoH: YES,Female,Mother Edu: Primary,0.0,0.0,1,8.02927927927928,0.0,1.2693836392471356,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Rural,Central,Richest,Lao-Tai,Elderly HoH: NO,Female,Mother Edu: Secondary,0.0,0.0,1,8.02927927927928,0.0,1.1852471401314235,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Rural,Central,Rich,Lao-Tai,Elderly HoH: YES,Male,Mother Edu: Secondary,0.0,0.0,1,8.02927927927928,0.0,1.1852471401314235,100.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0
Total,2017,Rural,Central,Rich,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Higher,0.0,0.0,1,8.02927927927928,0.0,1.1852471401314235,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0
Total,2017,Urban,Central,Rich,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Secondary,0.0,0.0,1,8.02927927927928,0.0,0.928809966243457,0.0,100.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Urban,Central,Middle,Lao-Tai,Elderly HoH: YES,Female,Mother Edu: Primary,0.0,0.0,1,8.02927927927928,0.0,0.928809966243457,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Urban,Central,Richest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Higher,1.0,0.0,1,75.81967213114754,0.0,1.2650964643721614,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Urban,Central,Richest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Secondary,0.0,0.0,1,2.3529411764705883,0.0,1.2650964643721614,100.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0
Total,2017,Urban,Central,Rich,Lao-Tai,Elderly HoH: YES,Male,Mother Edu: Higher,1.0,0.0,1,8.02927927927928,0.0,1.1127547517562966,100.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Urban,Central,Middle,Hmong-Mien,Elderly HoH: NO,Male,Mother Edu: Secondary,0.0,0.0,1,8.02927927927928,0.0,1.1619075770700118,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
Total,2017,Urban,Central,Richest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Secondary,0.0,0.0,1,1.079136690647482,0.0,1.1619075770700118,100.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0
Total,2017,Urban,Central,Rich,Lao-Tai,Elderly HoH: YES,Male,Mother Edu: Secondary,0.0,0.0,1,8.02927927927928,0.0,1.1619075770700118,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Urban,Central,Richest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Higher,0.0,0.0,1,8.02927927927928,0.0,1.1619075770700118,100.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0
Total,2017,Urban,Central,Richest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Higher,0.0,0.0,1,1.079136690647482,0.0,0.6995235487210982,100.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0
Total,2017,Urban,Central,Richest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Secondary,0.0,0.0,1,8.02927927927928,100.0,0.6995235487210982,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0
Total,2017,Urban,Central,Richest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Higher,0.0,0.0,1,8.02927927927928,0.0,0.6995235487210982,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0
Total,2017,Urban,Central,Richest,Lao-Tai,Elderly HoH: NO,Female,Mother Edu: Secondary,0.0,0.0,1,8.02927927927928,0.0,0.6995235487210982,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Urban,Central,Richest,Lao-Tai,Elderly HoH: YES,Male,Mother Edu: Primary,0.0,0.0,1,1.079136690647482,0.0,0.6995235487210982,0.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0
Total,2017,Urban,Central,Richest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Higher,0.0,0.0,1,8.02927927927928,0.0,0.6995235487210982,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Urban,Central,Richest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Secondary,0.0,0.0,1,8.02927927927928,0.0,1.5761339550774207,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Urban,Central,Rich,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Secondary,0.0,0.0,1,2.3529411764705883,0.0,1.5761339550774207,0.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0
Total,2017,Urban,Central,Richest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Secondary,1.0,0.0,1,75.81967213114754,0.0,1.2367322299114512,0.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0
Total,2017,Urban,Central,Richest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Secondary,0.0,0.0,1,8.02927927927928,0.0,1.2367322299114512,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Urban,Central,Rich,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Higher,0.0,1.0,1,8.02927927927928,0.0,1.2367322299114512,100.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Rural,Central,Middle,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Primary,,,0,1.079136690647482,0.0,1.0821279674588322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
Total,2017,Rural,Central,Rich,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: None/ECE,0.0,1.0,1,8.02927927927928,0.0,1.1259198736429177,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Rural,Central,Middle,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Primary,,,0,8.02927927927928,0.0,1.1259198736429177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
Total,2017,Rural,Central,Poor,Lao-Tai,Elderly HoH: NO,Female,Mother Edu: Primary,0.0,0.0,1,8.02927927927928,0.0,1.1259198736429177,0.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0
Total,2017,Rural,Central,Middle,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Secondary,0.0,0.0,1,8.02927927927928,0.0,1.1259198736429177,0.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0
Total,2017,Rural,Central,Middle,Lao-Tai,Elderly HoH: YES,Male,Mother Edu: Primary,0.0,0.0,1,8.02927927927928,0.0,1.1259198736429177,100.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Rural,Central,Middle,Lao-Tai,Elderly HoH: NO,Female,Mother Edu: Secondary,0.0,1.0,1,8.02927927927928,100.0,0.7143173940792055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
Total,2017,Rural,Central,Middle,Lao-Tai,Elderly HoH: YES,Male,Mother Edu: Secondary,0.0,0.0,1,8.02927927927928,100.0,0.7143173940792055,0.0,100.0,0.0,0.0,100.0,100.0,0.0,100.0,100.0
Total,2017,Rural,Central,Middle,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Secondary,0.0,0.0,1,8.02927927927928,100.0,0.6618262199888781,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Rural,Central,Rich,Lao-Tai,Elderly HoH: NO,Female,Mother Edu: Secondary,0.0,0.0,1,8.02927927927928,0.0,0.6618262199888781,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Rural,Central,Rich,Lao-Tai,Elderly HoH: YES,Male,Mother Edu: Primary,0.0,0.0,1,8.02927927927928,100.0,0.6618262199888781,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0
Total,2017,Rural,Central,Rich,Lao-Tai,Elderly HoH: YES,Male,Mother Edu: Higher,0.0,0.0,1,8.02927927927928,0.0,1.1401641200773447,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Rural,Central,Richest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Secondary,0.0,0.0,1,1.079136690647482,0.0,1.1776365636993529,0.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0
Total,2017,Rural,Central,Richest,Lao-Tai,Elderly HoH: NO,Female,Mother Edu: Secondary,0.0,0.0,1,8.02927927927928,0.0,0.4436228940846931,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0
Total,2017,Rural,Central,Middle,Lao-Tai,Elderly HoH: NO,Female,Mother Edu: Secondary,0.0,0.0,1,8.02927927927928,100.0,1.0311016297143314,100.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0
Total,2017,Rural,Central,Poorest,Lao-Tai,Elderly HoH: YES,Female,Mother Edu: Primary,,,0,1.079136690647482,0.0,1.1180620081239738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
Total,2017,Rural,Central,Poor,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: Primary,1.0,0.0,1,75.81967213114754,0.0,1.1180620081239738,100.0,0.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Rural,Central,Middle,Lao-Tai,Elderly HoH: YES,Male,Mother Edu: Secondary,0.0,0.0,1,75.81967213114754,0.0,1.1180620081239738,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Rural,Central,Middle,Lao-Tai,Elderly HoH: YES,Female,Mother Edu: Primary,,,0,8.02927927927928,100.0,1.1180620081239738,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0
Total,2017,Urban,Central,Rich,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Secondary,0.0,0.0,1,8.02927927927928,0.0,1.1000985650975916,0.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0
Total,2017,Urban,Central,Rich,Lao-Tai,Elderly HoH: YES,Male,Mother Edu: Secondary,,,0,75.81967213114754,0.0,1.1000985650975916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
Total,2017,Urban,Central,Rich,Lao-Tai,Elderly HoH: YES,Female,Mother Edu: Primary,0.0,0.0,1,8.02927927927928,0.0,1.1000985650975916,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Urban,Central,Richest,Lao-Tai,Elderly HoH: YES,Male,Mother Edu: Higher,0.0,0.0,1,8.02927927927928,0.0,1.1000985650975916,100.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Urban,Central,Middle,Lao-Tai,Elderly HoH: NO,Female,Mother Edu: Primary,0.0,0.0,1,8.02927927927928,0.0,1.1000985650975916,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Rural,Central,Rich,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Secondary,0.0,0.0,1,8.02927927927928,0.0,1.205671344581449,100.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Rural,Central,Poor,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Secondary,0.0,0.0,1,1.079136690647482,0.0,1.205671344581449,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Rural,Central,Poor,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Secondary,0.0,1.0,1,8.02927927927928,0.0,1.205671344581449,100.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0
Total,2017,Rural,Central,Poor,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Primary,0.0,0.0,1,8.02927927927928,0.0,1.205671344581449,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Rural,Central,Poor,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Primary,,,0,75.81967213114754,0.0,1.205671344581449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
Total,2017,Rural,Central,Middle,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Primary,,,0,75.81967213114754,0.0,1.205671344581449,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
Total,2017,Rural,Central,Poor,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Secondary,0.0,0.0,1,8.02927927927928,0.0,1.2015953765470293,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Rural,Central,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,0.0,0.0,1,8.02927927927928,0.0,1.2015953765470293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
Total,2017,Rural,Central,Poor,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Primary,,,0,25.0,0.0,1.2015953765470293,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Rural,Central,Poorest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Primary,0.0,0.0,1,8.02927927927928,0.0,1.2015953765470293,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0
Total,2017,Rural,Central,Poor,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Secondary,0.0,0.0,1,8.02927927927928,0.0,1.2044400625710516,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Rural,Central,Poor,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Primary,,,0,8.02927927927928,0.0,1.2044400625710516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
Total,2017,Rural,Central,Middle,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Primary,,,0,75.81967213114754,0.0,1.112015458424188,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0
Total,2017,Rural,Central,Poor,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Primary,0.0,0.0,1,8.02927927927928,100.0,1.2448554825417026,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0
Total,2017,Urban,Central,Middle,Lao-Tai,Elderly HoH: YES,Male,Mother Edu: Secondary,,,0,8.02927927927928,0.0,1.1780906275485403,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0
Total,2017,Urban,Central,Poor,Lao-Tai,Elderly HoH: YES,Male,Mother Edu: None/ECE,1.0,0.0,1,8.02927927927928,0.0,1.1780906275485403,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Urban,Central,Poor,Lao-Tai,Elderly HoH: YES,Male,Mother Edu: None/ECE,0.0,0.0,1,8.02927927927928,0.0,1.1780906275485403,0.0,100.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Rural,Central,Richest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Higher,0.0,0.0,1,8.02927927927928,100.0,1.234732205914688,100.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0
Total,2017,Rural,Central,Richest,Lao-Tai,Elderly HoH: YES,Female,Mother Edu: Higher,0.0,0.0,1,1.079136690647482,100.0,0.9988692114621084,100.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Rural,Central,Middle,Lao-Tai,Elderly HoH: YES,Male,Mother Edu: Higher,1.0,0.0,1,75.81967213114754,0.0,0.9988692114621084,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Rural,Central,Rich,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Secondary,0.0,0.0,1,8.02927927927928,0.0,1.2648161789094767,0.0,100.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0
Total,2017,Rural,Central,Middle,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Secondary,0.0,0.0,1,8.02927927927928,0.0,1.2648161789094767,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0
